key	text	tooltip
encyclopedia_historical_info_blocks_content_enc_text_hist_characters_gaul_crassus	Born in 115BC, Marcus Licinius Crassus was a member of the First Triumvirate, alongside Caesar and Pompey. A supporter of Sulla in his Civil Wars against Marius, Crassus commanded the right flank at the battle of Rome’s Colline Gate in 82BC, in which the Samnites were defeated. With war over, Crassus began accumulating his fortune though the cheap auctioning of the property of proscribed persons that was forced on Marius the Younger’s defeated supporters. It was this vast wealth that bought Crassus his place in the Triumvirate, paying off Caesar’s debts and securing their later political appointments. Sharing the consulship in 55BC with Pompey, they awarded Caesar an extension of his proconsulship in Gaul, and Syria and Hispania to themselves respectively. In an attempt to match the military victories of his political allies, Crassus launched an ill-conceived war against Parthia from Syria. Defeated at the Battle of Carrhae in 53BC, Crassus’ was put to death by his Parthian captors, allegedly by having molten gold poured down his throat.	true
encyclopedia_historical_info_blocks_heading_enc_text_hist_battles_raphia	The Battle of Raphia (217BC)	true
encyclopedia_historical_info_blocks_content_enc_text_hist_characters_punic_scipio	“Let us make war, since evidently, you have found peace intolerable.”  – Scipio Africanus\\n\\nThe man who became known as Scipio Africanus was the son of, and named for, Publius Cornelius Scipio, who was consul of the Roman Republic during the Second Punic War. Although the elder Scipio was eventually killed in battle in 211BC in Iberia, at the hands of Hannibal Barca’s brother, Hasdrubal, at 18 it is said the young Scipio had saved his father’s life at the Battle of Ticinus by charging the enemy with what Polybius referred to as ‘reckless daring’. He survived that battle, as well as the massacres at Trebia and Cannae. Though focused on achieving ultimate Roman victory, Scipio had endured enough personal loss to desire vengeance on Carthage, and the Barcid clan particularly.\\n\\nAlthough inexperienced, Scipio had won favour in Rome through enthusiasm and passion. Following his election to proconsul, he took the fight to Iberia - in his father’s footsteps, swiftly capturing Nova Carthago and dealing a sharp blow to the Barcids. From there, he pushed further into Iberia and shattered Carthaginian power across the peninsula following Rome’s victory at the Battle of Ilipa.\\n\\nHaving destroyed Hannibal’s Iberian powerbase, Scipio took the war to Africa and to Carthaginian home soil. He destroyed their network of alliances – crucially, with the Numidian tribes who had played such an important part in Hannibal’s early victories in Italy - before facing Hannibal himself on the final battlefield of the war, at Zama. Although the battle was close, it was ultimately decisive; Scipio countered Hannibal’s tactics and caused a mass rout of the untrained local levy. Shortly after this, the Carthaginian senate once again came to terms with Rome, giving Scipio the complete victory he had long sought. Although welcomed back to Rome triumphantly, he refused all honours offered him aside from the name ‘Africanus’, which symbolised his victory in the region.\\n\\nScipio Africanus went on to oversee Rome’s victory against the Seleucids at the Battle of Magnesia that concluded the Syrian War, before going back into politics. Following time served in office as Censor, Scipio died in approximately 193BC, after a quiet retirement spent trying, of all things, to protect his old rival, Hannibal from Rome’s vengeance.	true
encyclopedia_historical_info_blocks_content_enc_text_hist_characters_gaul	Julius Caesar’s Gallic Wars mark a turning point in history, not just the end of tribal independence in Gaul, but also the beginning of the end for the Roman Republic. Caesar’s ten-year proconsulship as governor of Cisalpine and Transalpine Gaul, gained through the formation of the First Triumvirate with Pompey and Crassus, gave him both the military power and wealth to dominate Roman politics in the years that followed.\\n\\nOur best source for the Gallic Wars is Caesar’s own commentary, which tells the story from his initial actions against the migrating Helvetii, through his policy of dividing and conquering the Gallic tribes, to the quelling of subsequent rebellions, and finally the Siege of Alesia and surrender of Vercingetorix.\\n\\nAlongside his campaign in Gaul, Caesar fought a different battle against his naysayers and opponents in the Roman Senate. His political power stemmed from an expedient and fragile alliance with Pompey and Crassus, each using the other for their own ends.\\n\\nBoth Caesar’s Gallic campaign and his political manoeuvrings were an undertaking fraught with risk. Had his opposition to, and wars against, the Gallic and Germanic tribes failed, especially his dealings with the Arverni, Nervii, and Suebi, Rome itself could have paid the price, and the world as we know it could have been very different.	true
encyclopedia_historical_info_blocks_heading_enc_text_hist_characters_gaul_caesar	The Romans\\n\\nJulius Caesar	true
encyclopedia_historical_info_blocks_content_enc_text_hist_battles_cannae	By the summer of 216BC, Hannibal had won two major victories against Rome and occupied the town of Cannae. With Fabius Maximus’ strategy of cutting the Carthaginian supply lines and refusing open battle losing favour with the Roman Senate, it was now the lot of Lucius Paullus and Gaius Varro to secure victory. As command alternated daily between the two consuls, progress was sporadic. Overconfident, Varro chose to arrange his eight legions in a deep rather than wide deployment, matching Hannibal’s crescent formation, believing Hannibal had limited room to manoeuvre and that his greater numbers would break the Carthaginian lines. Hannibal was, in fact, using the Aufidus River to secure his left flank, while the Carthaginian cavalry there, under Hasdrubal, routed their opposing numbers. Hasdrubal then chased off the remaining Roman cavalry being harried on the right. Hannibal now ordered his centre to withdraw, inverting the crescent and luring the Romans forward. His African infantry stood and held the wings. Varro’s decision to deploy in depth was his downfall, as the Roman infantry found themselves hemmed in and enveloped in a pincer movement as they ploughed forward to keep in contact with the “retreating” crescent. Hannibal won a devastating victory against a numerically superior foe, and some accounts suggest that as many as 70,000 Romans died.	true
encyclopedia_historical_info_blocks_content_enc_text_hist_wonders_pharos	The Pharos, or lighthouse, of Alexandria was built sometime between 280BC and 247BC and commissioned by Ptolemy I. According to legend, its light could be seen 100 miles out to sea and the light itself was created using a giant mirror that harnessed the rays of the sun and could be used to burn enemy ships.	true
encyclopedia_historical_info_blocks_heading_enc_text_hist_wonders_oracle	The Oracle of Amun-Re	true
encyclopedia_historical_info_blocks_content_enc_text_hist_wonders_etna	One of the most active volcanoes in the world, Etna, on Sicily, was the mythical location of Hephaestus’ forge, which may explain the mountain’s name, which originated from the Phoenician word ‘attuna’, meaning furnace. It was also the prison of Typhon, “the father of monsters”, who was cast down by Zeus.	true
encyclopedia_historical_info_blocks_heading_enc_text_hist_wonders_etna	Mount Etna	true
encyclopedia_historical_info_blocks_heading_enc_text_hist_wonders_giza	The Necropolis of Giza	true
encyclopedia_historical_info_blocks_content_enc_text_hist_wonders_giza	Situated on the Giza plateau, just outside Cairo, the Giza Necropolis is still home to two of the most iconic images of Ancient Egypt, the Great Pyramid and the Sphinx. The Great Pyramid was the oldest of the ancient wonders of the world and is the only one that still stands today. 	true
